author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Disease,Category,location,bbox,normalized_tweet,encode_label
255416412,2022-05-04 11:49:13+00:00,20b0f02327d1d446,1.52E+18,en,6,0,3,0,Twitter for Android,   On the contrary it's good that despite such high infection rates the number of deaths is very low,,yes,"Glossop, England","[-1.987931, 53.429083, -1.925042, 53.4689878]","['jburnmurdoch', 'contrary', 'good', 'despite', 'high', 'infection', 'rate', 'number', 'death', 'low']",1
16525112,2022-05-04 10:05:41+00:00,08be9e4ebe3d037d,1.52E+18,en,194,0,5,3,Twitter for Android,"  I have always been wary that ""babies"" rhymes with ""rabies"" though.",,no,"Poplar, London","[-0.080028, 51.48432, 0.009989, 51.545341]","['always', 'wary', 'baby', 'rhyme', 'rabies', 'though']",0
80123560,2022-05-04 08:14:36+00:00,06f9f5a068aa411f,1.52E+18,en,4,0,4,0,Twitter for iPhone,"Over an hours wait to be told there are no available appointments today, meanwhile my chest infection gets worse  this is not acceptable and action needs to be taken. ",,yes,"Corby, England","[-0.741593, 52.457916, -0.626527, 52.514816]","['hour', 'wait', 'told', 'available', 'appointment', 'today', 'meanwhile', 'chest', 'infection', 'get', 'worse', 'votepursglove', 'acceptable', 'action', 'need', 'taken', 'http', 'co', 'oznw', 'l', 'q']",1
594531682,2022-05-04 08:08:10+00:00,78e9729ff12a648e,1.52E+18,en,2,2,0,0,Twitter for iPhone,"Ã°Å¸Å½â€°One the UKÃ¢â‚¬â„¢s oldest Covid survivors celebrates her 100th birthday today in Portadown.

May May, a resident at Rosemount Care Home, fell ill with the virus in April 2020. 

Speaking to our reporter James Gould, May gave us her top tips for staying young at heart. ",,no,"Northern Ireland, United Kingdom","[-8.19417899950185, 54.0227179827604, -5.43284099988887, 55.3116860009633]","['uk', 'oldest', 'covid', 'survivor', 'celebrates', 'th', 'birthday', 'today', 'portadown', 'may', 'may', 'resident', 'rosemount', 'care', 'home', 'fell', 'ill', 'virus', 'april', 'speaking', 'reporter', 'james', 'gould', 'may', 'gave', 'u', 'top', 'tip', 'staying', 'young', 'heart', 'http', 'co', 'k', 'bsboqpm']",0
1.10E+18,2022-05-04 08:05:42+00:00,679370babc8c60d8,1.52E+18,en,0,0,0,0,Twitter for Android," Wonderful..watching the pple escape with pets showed how much strength they had,how much Ã¢ÂÂ¤ 4 their pets..I'm concerned about the UK rules, re entering, as only country rabies free,is UK gov going 2 make it night mare 4 them?? As re entering anyway not made easy..grr",,no,"Roxton, England","[-0.3218371, 52.1729868, -0.3127407, 52.181438]","['watching', 'pple', 'escape', 'pet', 'showed', 'much', 'strength', 'much', 'pet', 'concerned', 'uk', 'rule', 'entering', 'country', 'rabies', 'free', 'uk', 'gov', 'going', 'make', 'night', 'mare', 'entering', 'anyway', 'made', 'easy', 'grr']",0
7.63E+17,2022-05-04 08:02:57+00:00,771cc930c7344732,1.52E+18,en,0,0,0,0,Twitter for Android,"These degenerates have no place in a civilised 2 gender society in which we live!
Transformers are just viral scum! 

BBC News - Dave Chappelle: US comedian attacked on stage in Los Angeles
",,no,"Chorley, England","[-2.659992, 53.6298227, -2.608159, 53.673185]","['place', 'civilised', 'gender', 'society', 'live', 'transformer', 'viral', 'scum', 'bbc', 'news', 'dave', 'chappelle', 'u', 'comedian', 'attacked', 'stage', 'los', 'angeles', 'http', 'co', 'lefuoq']",0
141170614,2022-05-04 07:50:30+00:00,6863fd050de21120,1.52E+18,en,2,0,1,0,Twitter for iPhone,Thanks to  for the heads up Ã°Å¸â€“Â¤; when the viral tweet came on my feed it was disregarded as soon as I saw it Ã°Å¸Â¥Â³,,no,"Leeds, England","[-1.706057, 53.7363694, -1.424923, 53.867543]","['batrachy', 'head', 'viral', 'tweet', 'came', 'feed', 'disregarded', 'soon', 'saw']",0
1.22E+18,2022-05-04 07:35:13+00:00,43dacd36a372f0d8,1.52E+18,en,1,0,1,0,Twitter for Android,     That's more to do with the Gout and Yeast infection,,no,"Dewsbury, England","[-1.744655, 53.657326, -1.584689, 53.7463127]","['denton', 'blondieofficial', 'clem', 'burke', 'glenmatlock', 'gout', 'yeast', 'infection']",0
1.10E+18,2022-05-04 05:17:16+00:00,3eb2c704fe8a50cb,1.52E+18,en,0,0,0,0,Instagram,"Akulbelebe is banging Ã°Å¸â€Â¥Ã°Å¸â€Â¥ HIT MY BIO FOR OFFICIAL VIDEO
#AKUMBELIBE #GODISKING #trending #video #viral #fyp #foryou #tiktokghanamusic #facebookreels #india #ghana @ London, United Kingdom ",,no,"City of London, London","[-0.112442, 51.5068, -0.0733794, 51.522161]","['banging', 'hit', 'bio', 'official', 'video', 'akumbelibe', 'godisking', 'trending', 'video', 'viral', 'fyp', 'foryou', 'tiktokghanamusic', 'facebookreels', 'india', 'ghana', 'london', 'united', 'kingdom', 'http', 'co', 'n', 'fm', 'mpxr']",0
113394474,2022-05-03 23:04:12+00:00,1a3fd0b34e5cc504,1.52E+18,en,2,0,0,0,Twitter for Android,What a fantastic piece of mathematics/economics. I'm sure you've seen this  and it may need debunking but a nice little bit of viral stattage for us #bhafc fans. ,,no,"Urmston, England","[-2.4094209, 53.4316145, -2.25304, 53.480382]","['fantastic', 'piece', 'mathematics', 'economics', 'sure', 'seen', 'kieranmaguire', 'may', 'need', 'debunking', 'nice', 'little', 'bit', 'viral', 'stattage', 'u', 'bhafc', 'fan', 'http', 'co', 'wkxcfiicby']",0
8.13E+17,2022-05-03 20:06:31+00:00,53b67b1d1cc81a51,1.52E+18,en,1,0,1,0,Twitter for iPhone,"I am still waiting to go viral. When will my time come God please. I literally wanna give up everything and disappear from social media. My content is good, better than some content creators (yes i can say this) but why not me Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­",,no,"Birmingham, England","[-2.033651, 52.381063, -1.74763, 52.60687]","['still', 'waiting', 'go', 'viral', 'time', 'come', 'god', 'please', 'literally', 'wan', 'na', 'give', 'everything', 'disappear', 'social', 'medium', 'content', 'good', 'better', 'content', 'creator', 'yes', 'say']",0
1.32E+18,2022-05-03 19:59:55+00:00,1f592b82aea688ff,1.52E+18,en,0,0,0,0,Twitter for Android,"Just Look at these #cocomelon Cupcakes by  on my video found on #TikTok #viral #Derby #bakers #TikTokviral #IFB 
Ã°Å¸â€˜â€°  #shabzdiscovers 

 ",,no,"Derby, England","[-1.556856, 52.870587, -1.384701, 52.960473]","['cocomelon', 'cupcake', 'http', 'co', 'kkug', 'xc', 'video', 'found', 'tiktok', 'viral', 'derby', 'baker', 'tiktokviral', 'ifb', 'shabdiscoveries', 'shabzdiscovers', 'http', 'co', 'zhyo', 'vcxr']",0
1.36E+18,2022-05-03 19:10:08+00:00,1f592b82aea688ff,1.52E+18,en,0,0,0,0,Twitter for Android,"Check out  video! #TikTok #EidMubarak #EidAlFitr #UK #trending #viral #fyp #ifb

",,no,"Derby, England","[-1.556856, 52.870587, -1.384701, 52.960473]","['shabdiscoveries', 'video', 'tiktok', 'eidmubarak', 'eidalfitr', 'uk', 'trending', 'viral', 'fyp', 'ifb', 'http', 'co', 'jt', 'wokp', 'yt']",0
73211424,2022-05-03 18:59:13+00:00,302574b42b6088a1,1.52E+18,en,0,0,1,0,Twitter for Android,Mind you tried to get this viral Ã°Å¸Ëœâ€š ,,no,"Livingston, Scotland","[-3.573408, 55.877556, -3.475373, 55.920115]","['tried', 'get', 'viral', 'http', 'co', 'ibij', 'ypx']",0
1.31E+18,2022-05-03 18:51:21+00:00,0c4f58af36a910a6,1.52E+18,en,3,0,0,0,Twitter for Android,"My own 'video' going viral and not even from my tweet Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­

#YCFC ",,no,"York, England","[-1.147268, 53.9280019, -1.0233813, 54.004411]","['video', 'going', 'viral', 'even', 'tweet', 'ycfc', 'http', 'co', 'spa', 'ydrukh']",0
2346701385,2022-05-03 18:23:23+00:00,208d28e57bdc12e9,1.52E+18,en,1,0,6,1,Twitter for Android," My old girl Josie from years ago managed to get one of her paws through the collar and was stuck like that for 2weeks while we were on holiday, the cat sitter did fuck all and she died because of an infection in that wound.  We've never put a collar on a cat since!",,no,"Wales, United Kingdom","[-5.35340678071236, 51.3787780012005, -2.64982707940341, 53.4300939018827]","['old', 'girl', 'josie', 'year', 'ago', 'managed', 'get', 'one', 'paw', 'collar', 'stuck', 'like', 'week', 'holiday', 'cat', 'sitter', 'fuck', 'died', 'infection', 'wound', 'never', 'put', 'collar', 'cat', 'since']",0
320131750,2022-05-03 17:37:43+00:00,531658266592a19e,1.52E+18,en,0,0,0,0,Twitter for Android,Starmer's wasn't illicit according to police. Nor was it Curried Egg with added Salmonella... ,,no,"Bollington, England","[-2.123189, 53.286793, -2.086519, 53.303092]","['illicit', 'according', 'police', 'curried', 'egg', 'added', 'salmonella', 'http', 'co', 'oxlu', 'jh']",0
2602298360,2022-05-03 17:18:46+00:00,37aa02b9b040fa60,1.52E+18,en,0,0,0,0,Twitter for Android,"County Bar literally is cheaper than this but because I'm not an MP, it doesn't go viral smh ",,no,"Lancaster, England","[-2.829936, 54.020096, -2.775624, 54.0681]","['literally', 'cheaper', 'mp', 'go', 'viral', 'smh', 'http', 'co', 'mz', 'lsvar']",0
2591276785,2022-05-03 17:15:38+00:00,6563ce868e0f77e6,1.52E+18,en,1,0,2,0,Twitter for iPhone," Sounds fair and likely, in that even a Bunsen burner has overwhelmed me in the past. Can I check is the Zombie apocalypse Viral In nature or supernatural?",,no,"Weymouth, England","[-2.497101, 50.5842814, -2.441438, 50.6705936]","['fair', 'likely', 'even', 'bunsen', 'burner', 'overwhelmed', 'past', 'check', 'zombie', 'apocalypse', 'viral', 'nature', 'supernatural']",0
41792755,2022-05-03 16:29:13+00:00,06b9691f34c91d1c,1.52E+18,en,1,0,0,0,Twitter for Android," Rene Higuita won't read this unkind tweet, but your mutuals who missed the 1994 World Cup after being imprisoned for their part in a kidnapping involving Pablo Escobar will. Be better.",,no,"Tottenham, London","[-0.170246, 51.564585, -0.034078, 51.6112184]","['rene', 'higuita', 'read', 'unkind', 'tweet', 'mutuals', 'missed', 'world', 'cup', 'imprisoned', 'part', 'kidnapping', 'involving', 'pablo', 'escobar', 'better']",0
1.22E+18,2022-05-03 15:05:57+00:00,10f89143c096e000,1.52E+18,en,15,0,2,1,Twitter for Android,. 37434 - MX58 DZG in #Manchester Piccadilly this afternoon on the 59 service about to head back to #Oldham Mumps. ,,no,Piccadilly Gardens,"[-2.2369408607482906, 53.48093365911188, -2.2369408607482906, 53.48093365911188]","['dzg', 'manchester', 'piccadilly', 'afternoon', 'service', 'head', 'back', 'oldham', 'mumps', 'http', 'co', 'xorxjtogqg']",0
354480094,2022-05-03 13:20:26+00:00,500665875d4c693b,1.52E+18,en,1,0,0,0,Twitter for Android,"   What happened to the pre-elections pledges?, and that was even before the cost living went up, 
",,no,"Rossington, England","[-1.098329, 53.4672465, -1.0484957, 53.486608]","['hackneyabbott', 'happened', 'pre', 'election', 'pledge', 'even', 'cost', 'living', 'went', 'http', 'co', 'pkl', 'ededoe']",0
1.49E+18,2022-05-03 12:45:16+00:00,4efd6fc8c50fae33,1.52E+18,en,0,0,0,0,dlvr.it,#MetGala #Viral TV presenter steals the show at 2022 Met Gala as she's dubbed best dressed - The Mirror  ,,no,"Yorkshire and The Humber, England","[-2.56475248726412, 53.3015341502953, 0.149787002205902, 54.5621550270294]","['tv', 'presenter', 'steal', 'show', 'met', 'gala', 'dubbed', 'best', 'dressed', 'mirror', 'http', 'co', 'lgj', 'zvihrv', 'http', 'co', 'wpmv', 'ed', 'kf']",0
21129538,2022-05-03 12:30:29+00:00,6438e7c0ca38774f,1.52E+18,en,1,0,0,0,Twitter for Android,Still #poorly sick still testing negative though. Now have the added joy of a thumping headache and Ã°Å¸Â¤Â¢Ã°Å¸Â¤Â¢Ã°Å¸Â¤Â¢ I know we talk about freshers flu - is there post graduation flu?,,yes,"Caerphilly, Wales","[-3.252887, 51.5627758, -3.196499, 51.5949983]","['sick', 'still', 'testing', 'negative', 'though', 'added', 'joy', 'thumping', 'headache', 'know', 'talk', 'fresher', 'flu', 'post', 'graduation', 'flu']",1
58490132,2022-05-03 12:29:18+00:00,38d05a66be6d4ee1,1.52E+18,en,6,0,3,0,Twitter for iPhone,Day off quick catchup.. got a chest infection great timing.. but... IÃ¢â‚¬â„¢m gonna eat &amp; chill &amp; watch some old fights.. recommend your best fight for me to watch IÃ¢â‚¬â„¢m starting with the greatest  &amp;  first fight Ã°Å¸â€˜ÂÃ°Å¸ÂÂ½ Ã¢Â¤ÂµÃ¯Â¸Â #boxing #boxingnews ,,yes,"Colchester, England","[0.845165, 51.853339, 0.9526169, 51.9240639]","['quick', 'catchup', 'got', 'chest', 'infection', 'great', 'timing', 'gon', 'na', 'eat', 'amp', 'chill', 'amp', 'watch', 'old', 'fight', 'recommend', 'best', 'fight', 'watch', 'starting', 'greatest', 'muhammadali', 'amp', 'thereallailaali', 'first', 'fight', 'boxing', 'boxingnews', 'http', 'co', 'wfetflemii']",1
3044904466,2022-05-03 12:21:40+00:00,6dd4aeb802da9f28,1.52E+18,en,3,0,0,2,Twitter for iPhone,"Next Friday -  Inside the Mind of Jeffery Dahmer!

Hosted by Crime Viral founder and serial killer expert Cheish Merryweather. This is an interactive talk - so expect quizzes, polls, and a Q&amp;A session.

 ",,no,"Newcastle Upon Tyne, England","[-1.6937923, 54.960055, -1.596931, 55.0240558]","['inside', 'mind', 'jeffery', 'dahmer', 'hosted', 'crime', 'viral', 'founder', 'serial', 'killer', 'expert', 'cheish', 'merryweather', 'interactive', 'talk', 'expect', 'quiz', 'poll', 'q', 'amp', 'session', 'http', 'co', 'povy', 'sbfbk', 'http', 'co', 'p', 'leevszj']",0
86506756,2022-05-03 12:13:09+00:00,33e4ae38c2c9e8d7,1.52E+18,en,0,0,0,0,Twitter Web App," ""Cover a topical issue if you want to go viral"" they said....",,no,"Montrose, Scotland","[-2.4881982, 56.703485, -2.4508807, 56.7345266]","['topical', 'issue', 'want', 'go', 'viral', 'said']",0
179224654,2022-05-03 11:57:16+00:00,621eccadb1c0dc73,1.52E+18,en,0,0,0,0,Twitter for Android,"Waiting for the ""Rishi on the bus with pensioner"" meme to go viral again.",,no,"Woking, South East","[-0.6329393, 51.283513, -0.4647322, 51.349531]","['rishi', 'bus', 'pensioner', 'meme', 'go', 'viral']",0
184864846,2022-05-03 10:56:39+00:00,4a487d4c97c15987,1.52E+18,en,1,0,0,0,Twitter for iPhone, IÃ¢â‚¬â„¢m full of cold/flu so canÃ¢â‚¬â„¢t go! Ã°Å¸Â¤â€™ it looks brilliant!!,,yes,"Harpenden, East","[-0.408945, 51.79144, -0.319851, 51.833672]","['full', 'cold', 'flu', 'go', 'look', 'brilliant']",1
8362812,2022-05-03 10:52:42+00:00,34247a6af608b3ef,1.52E+18,en,0,0,0,0,Twitter for iPad," Consider this scenario, if you will. I have adopted five elephants, which for ease of identification, I have labelled A, B, C, D and E. Four of these elephants are perfectly well, but elephant E appears to have caught an infection? With what should I treat him?",,no,"Deal, England","[1.35311, 51.1935176, 1.405359, 51.238533]","['scenario', 'adopted', 'five', 'elephant', 'ease', 'identification', 'labelled', 'b', 'c', 'e', 'four', 'elephant', 'perfectly', 'well', 'elephant', 'e', 'appears', 'caught', 'infection', 'treat']",0
19527336,2022-05-03 09:07:09+00:00,361de9086c9dd7f5,1.52E+18,en,0,0,0,0,Twitter for Android,"This will be interesting.  
 ",,no,"Hipswell, England","[-1.732625, 54.363015, -1.694359, 54.383985]","['interesting', 'http', 'co', 'wvngxcmnjs']",0
2683785009,2022-05-03 08:20:51+00:00,62a2a7f86cd9a5b4,1.52E+18,en,1,0,1,0,Twitter for Android,    This should be going viral,,no,"Dundee, Scotland","[-3.07452, 56.451371, -2.8355701, 56.502533]","['watto', 'dundeeunitedfc', 'ryanedwards', 'going', 'viral']",0
1.52E+18,2022-05-03 04:36:52+00:00,7ae9e2f2ff7a87cd,1.52E+18,en,0,0,1,0,Twitter for iPhone,"   Apparently - too quick. Sweden, unlike its neighbouring Nordic countries, had a very mild flu year in 2019. So comparatively more respiratory illness deaths in 2020. Overall excess death, accounting for flu, was modest. All the best. 
Data: ",,no,"Edinburgh, Scotland","[-3.3285119, 55.894729, -3.077505, 55.991662]","['allisonpearson', 'apparently', 'quick', 'sweden', 'unlike', 'neighbouring', 'nordic', 'country', 'mild', 'flu', 'year', 'comparatively', 'respiratory', 'illness', 'death', 'overall', 'excess', 'death', 'accounting', 'flu', 'modest', 'best', 'data', 'http', 'co', 'lzexwxekat']",0
8.38E+17,2022-05-02 21:30:10+00:00,7de31e05e99a00f8,1.52E+18,en,0,0,0,0,Twitter for Android," Soph did mention that Norovirus is going around. I've not been vomiting as much though, I'm not sure. Just hope it clears up!",,yes,"Bournemouth, England","[-1.93759, 50.7095004, -1.7676241, 50.775036]","['mention', 'norovirus', 'going', 'around', 'vomiting', 'much', 'though', 'sure', 'hope', 'clear']",1
1.02E+18,2022-05-02 20:39:09+00:00,1a3fd0b34e5cc504,1.52E+18,en,1,0,1,0,Twitter for iPhone,It wonÃ¢â‚¬â„¢t go viral tho bc itÃ¢â‚¬â„¢s not their underperforming one trick pony ,,no,"Urmston, England","[-2.4094209, 53.4316145, -2.25304, 53.480382]","['go', 'viral', 'tho', 'bc', 'underperforming', 'one', 'trick', 'pony', 'http', 'co', 'iixw', 'qcjjj']",0
1.33E+18,2022-05-02 19:22:09+00:00,38eabeb176f29378,1.52E+18,en,0,0,0,0,Twitter for Android,"   How odd,my eldest son got fired too, from nandos for taking days off because he had the flu????",,yes,"East Kilbride, Scotland","[-4.2384726, 55.7339596, -4.1344466, 55.7849667]","['ao', 'anne', 'sone', 'wagamama', 'uk', 'odd', 'eldest', 'son', 'got', 'fired', 'nandos', 'taking', 'day', 'flu']",1
179224654,2022-05-02 19:20:47+00:00,621eccadb1c0dc73,1.52E+18,en,3,0,1,0,Twitter for Android, Mine never go viral so I'm spared.,,no,"Woking, South East","[-0.6329393, 51.283513, -0.4647322, 51.349531]","['never', 'go', 'viral', 'spared']",0
1.19E+18,2022-05-02 18:59:46+00:00,0cbfb5dccb8131b8,1.52E+18,en,2,0,2,0,Twitter for iPhone,Celebrating the bank holiday with a bout of food poisoning and a toddler with a chest infection was NOT the relaxing long weekend I had planned Ã°Å¸Â¤Â¦Ã¢â‚¬ÂÃ¢â„¢â‚¬Ã¯Â¸Â,,yes,"North West, England","[-3.64063699761414, 52.9471313094526, -1.90962598338825, 55.1888787527094]","['bank', 'holiday', 'bout', 'food', 'poisoning', 'toddler', 'chest', 'infection', 'relaxing', 'long', 'weekend', 'planned']",1
1.12E+18,2022-05-02 18:32:27+00:00,78e9729ff12a648e,1.52E+18,en,1,0,0,0,Twitter for Android," I have an awful (non-covid) chest infection.
I have a deep, hacking cough, so I go double masked, inc N95.
I had a maskless wonder reaching over my shoulder in Tesco's while in the middle of a coughing fit. She was completely comfortable sucking up air from the side of my mask Ã°Å¸Â¤Â·",,yes,"Northern Ireland, United Kingdom","[-8.19417899950185, 54.0227179827604, -5.43284099988887, 55.3116860009633]","['awful', 'non', 'covid', 'chest', 'infection', 'deep', 'hacking', 'cough', 'go', 'double', 'masked', 'inc', 'n', 'maskless', 'wonder', 'reaching', 'shoulder', 'tesco', 'middle', 'coughing', 'fit', 'completely', 'comfortable', 'sucking', 'air', 'side', 'mask']",1
1019281705,2022-05-02 18:21:29+00:00,5461b744712914a7,1.52E+18,en,3,0,0,0,Twitter for Android,"  Me too, despite sitting close to several people who tested +ve the next day and living with my symptomatic wife who had tested -ve but became +ve two days later. Maybe the initial exposure was from a small viral load that kick started my immune system. Needs investigating.",,yes,"Aylesbury, England","[-0.858287, 51.792766, -0.772721, 51.8385752]","['marciniak', 'despite', 'sitting', 'close', 'several', 'people', 'tested', 'next', 'day', 'living', 'symptomatic', 'wife', 'tested', 'became', 'two', 'day', 'later', 'maybe', 'initial', 'exposure', 'small', 'viral', 'load', 'kick', 'started', 'immune', 'system', 'need', 'investigating']",1
1203564326,2022-05-02 18:20:39+00:00,0a64b6d13ed67000,1.52E+18,en,310,5,7,31,Twitter for iPhone,So good to see the birds out after the bird flu restrictions in most areas of the UK lifted. Cuthbert &amp; Pika-Boo loved their run #cuthbertthegoose #pikaboothegoose  ,,no,Caen Hill Countryside Centre,"[-2.033883, 51.349011, -2.033883, 51.349011]","['see', 'bird', 'bird', 'flu', 'restriction', 'area', 'uk', 'lifted', 'cuthbert', 'amp', 'pika', 'boo', 'loved', 'run', 'cuthbertthegoose', 'pikaboothegoose', 'caro', 'painter', 'http', 'co', 'dbfhs', 'eyg']",0
3636505222,2022-05-02 18:04:46+00:00,1b676cd4b8a8684a,1.52E+18,en,3,0,0,0,Twitter for Android,The fact that I've been awake for all of 4 hours out of the last 48 is quite something. This cold / flu bug is not my friend.,,yes,"Southampton, England","[-1.476463, 50.883056, -1.3164712, 50.959599]","['awake', 'hour', 'last', 'quite', 'something', 'cold', 'flu', 'bug', 'friend']",1
3402654346,2022-05-02 17:48:25+00:00,097a812e51e47e77,1.52E+18,en,1,0,1,0,Twitter for iPhone, But eggs in mayonnaise in warm cupboard = salmonella Ã°Å¸ËœÂ³,,no,"Arborfield Garrison, England","[-0.9080669, 51.377455, -0.8849325, 51.397791]","['egg', 'mayonnaise', 'warm', 'cupboard', 'salmonella']",0
154163998,2022-05-02 17:48:20+00:00,237eaa7b47eee518,1.52E+18,en,2,0,0,0,Twitter for iPhone,This makes me want to throw up politicians have given away our country IÃ¢â‚¬â„¢ve moved out but this speeds like a virus ,,no,"Northiam, England","[0.593297, 50.987783, 0.6186057, 51.0099757]","['want', 'throw', 'politician', 'given', 'away', 'country', 'moved', 'speed', 'like', 'virus', 'http', 'co', 'mxdw', 'ernaw']",0
20904490,2022-05-02 17:35:51+00:00,5de8cffc145c486b,1.52E+18,en,2,0,0,0,Twitter for iPhone,"  I actually saw a tweet after the dress code went viral that said the person had met a bunch of British royalty and had no issue. I mean, theyÃ¢â‚¬â„¢re two very different cultures with very different values.",,no,"Camden Town, London","[-0.213503, 51.512805, -0.105303, 51.572068]","['matter', 'actually', 'saw', 'tweet', 'dress', 'code', 'went', 'viral', 'said', 'person', 'met', 'bunch', 'british', 'royalty', 'issue', 'mean', 'two', 'different', 'culture', 'different', 'value']",0
325736094,2022-05-02 17:29:54+00:00,7d7bdec12d2549d4,1.52E+18,en,8,0,1,0,Twitter for iPhone,My mushy peas are going viral. A couple of the comments are positiveÃ¢â‚¬Â¦Ã°Å¸Ëœâ€š #NottsCounty #COYP #Footyscran #scran ,,no,"Nottingham, England","[-1.2501363, 52.921473, -1.094396, 53.017965]","['pea', 'going', 'viral', 'couple', 'comment', 'positive', 'nottscounty', 'coyp', 'footyscran', 'scran', 'http', 'co', 'r', 'b', 'csdd']",0
65476918,2022-05-02 17:06:28+00:00,20548cd375c9c081,1.52E+18,en,0,0,2,0,Twitter for iPhone,"#geographyteacher Ã¢â‚¬Â¦. IÃ¢â‚¬â„¢ve been feeling IÃ¢â‚¬â„¢ll all weekend, sleeping badly, viral tonsillitis according to 111. Was ill second week of Easter hols too with -ve flu/Rona symptoms.  Want to be in work helping A Level prep tomorrowÃ¢â‚¬Â¦.what would you do?",,yes,"Hereford, England","[-2.754906, 52.032905, -2.6713992, 52.0828325]","['feeling', 'weekend', 'sleeping', 'badly', 'viral', 'tonsillitis', 'according', 'ill', 'second', 'week', 'easter', 'hols', 'flu', 'rona', 'symptom', 'want', 'work', 'helping', 'level', 'prep', 'tomorrow', 'would']",1
325483555,2022-05-02 17:01:04+00:00,00fd3b1ffb89eb31,1.52E+18,en,1,0,0,2,Twitter for Android,"#PintofScience is a festival held worldwide sharing #science with the general public in fun and informal settings (the pub!), and it's the 2nd time it's being held in #Salisbury. There will be 17 talks about a variety of topics from virus hunting to forensics and forest bathing! ",,no,"Salisbury, England","[-1.838006, 51.050942, -1.765956, 51.093695]","['festival', 'held', 'worldwide', 'sharing', 'science', 'general', 'public', 'fun', 'informal', 'setting', 'pub', 'nd', 'time', 'held', 'salisbury', 'talk', 'variety', 'topic', 'virus', 'hunting', 'forensics', 'forest', 'bathing', 'http', 'co', 'ojs', 'obhnii']",0
2316856693,2022-05-02 16:41:55+00:00,5c6453db6560163a,1.52E+18,en,36,0,1,0,Twitter for Android,"A trending #oldandugly seems to be going viral. 
56 probably the hardest 6 months of my life due to illness; but guess what? I still get up, dress up and show up. Taking 1 day at a time and trying my damm best Ã¢ÂÂ¤Ã¯Â¸Â ",,no,"Stoke-on-Trent, England","[-2.226804, 52.9489413, -2.081221, 53.089852]","['oldandugly', 'seems', 'going', 'viral', 'probably', 'hardest', 'month', 'life', 'due', 'illness', 'guess', 'still', 'get', 'dress', 'show', 'taking', 'day', 'time', 'trying', 'damm', 'best', 'http', 'co', 'kum', 'ftd']",0
19822832,2022-05-02 16:27:20+00:00,7fb4198323f50ed3,1.52E+18,en,0,0,1,0,Twitter for Android,Getting good at being a band requires hiring a room where you can turn the guitar up high enough to match the volume of the drums and this is very expensive. Getting good at being a viral solo artist mainly involves stuff you have in your bedroom already,,no,"Lewes, England","[-0.016438, 50.860155, 0.0283583, 50.886605]","['band', 'requires', 'hiring', 'room', 'turn', 'guitar', 'high', 'enough', 'match', 'volume', 'drum', 'expensive', 'getting', 'good', 'viral', 'solo', 'artist', 'mainly', 'involves', 'stuff', 'bedroom', 'already']",0
19822832,2022-05-02 16:27:19+00:00,7fb4198323f50ed3,1.52E+18,en,2,0,1,0,Twitter for Android,"I think mainly its because record companies don't develop artists anymore, they just wait for people to have a viral hit on their own and then buy them to resell while taking a rake ",,no,"Lewes, England","[-0.016438, 50.860155, 0.0283583, 50.886605]","['mainly', 'record', 'company', 'develop', 'artist', 'anymore', 'wait', 'people', 'viral', 'hit', 'buy', 'resell', 'taking', 'rake', 'http', 'co', 'wuupuoyxmn']",0
1.48E+18,2022-05-02 16:17:45+00:00,3d251d43bb82e514,1.52E+18,en,7,0,0,0,Twitter for iPhone,Run that up just one of many styles IÃ¢â‚¬â„¢m showing you lot this year Ã°Å¸â€¡Â¬Ã°Å¸â€¡Â§  #rap #hiphop #Upcomingrapper #upcoming #viral #rapper #songwriter #freestyle #oneofakind #underground ,,no,"Walsall, England","[-2.068054, 52.551586, -1.930464, 52.640933]","['one', 'many', 'style', 'showing', 'lot', 'year', 'rap', 'hiphop', 'upcomingrapper', 'upcoming', 'viral', 'rapper', 'songwriter', 'freestyle', 'oneofakind', 'underground', 'http', 'co', 'uvvdvdausq']",0
884344352,2022-05-02 14:46:32+00:00,13fca037125aec34,1.52E+18,en,6,0,2,3,Twitter for Android,"       He has been a very good boy. This is a facebook link to Quarry Vets when he also had a flea infection. His fur has almost grown back &amp; then his ears had tp be attended to for cancer.Ã°Å¸ÂÂ¾Ã°Å¸ËœÂ»
",,no,"Shrewsbury, England","[-2.814317, 52.683871, -2.709902, 52.7465945]","['belviderecats', 'marglloyd', 'purrfectuk', 'keliza', 'eleanore', 'good', 'boy', 'facebook', 'link', 'quarry', 'vet', 'also', 'flea', 'infection', 'fur', 'almost', 'grown', 'back', 'amp', 'ear', 'tp', 'attended', 'cancer', 'http', 'co', 'fzrkkwvjxz']",0
1.20E+18,2022-05-02 14:04:21+00:00,315b740b108481f6,1.52E+18,en,8,0,2,0,Twitter for iPhone, Watch  retweet this and it go viral,,no,"Manchester, England","[-2.319934, 53.343623, -2.147026, 53.5702824]","['pakisrights', 'retweet', 'go', 'viral']",0
