author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Category,location,bbox,normalized_tweet
2591276785,2022-05-03 17:15:38+00:00,6563ce868e0f77e6,1.52E+18,en,1,0,2,0,Twitter for iPhone," Sounds fair and likely, in that even a Bunsen burner has overwhelmed me in the past. Can I check is the Zombie apocalypse Viral In nature or supernatural?",no,"Weymouth, England","[-2.497101, 50.5842814, -2.441438, 50.6705936]","['fair', 'likely', 'even', 'bunsen', 'burner', 'overwhelmed', 'past', 'check', 'zombie', 'apocalypse', 'viral', 'nature', 'supernatural']"
41792755,2022-05-03 16:29:13+00:00,06b9691f34c91d1c,1.52E+18,en,1,0,0,0,Twitter for Android," Rene Higuita won't read this unkind tweet, but your mutuals who missed the 1994 World Cup after being imprisoned for their part in a kidnapping involving Pablo Escobar will. Be better.",no,"Tottenham, London","[-0.170246, 51.564585, -0.034078, 51.6112184]","['rene', 'higuita', 'read', 'unkind', 'tweet', 'mutuals', 'missed', 'world', 'cup', 'imprisoned', 'part', 'kidnapping', 'involving', 'pablo', 'escobar', 'better']"
1.22E+18,2022-05-03 15:05:57+00:00,10f89143c096e000,1.52E+18,en,15,0,2,1,Twitter for Android,. 37434 - MX58 DZG in #Manchester Piccadilly this afternoon on the 59 service about to head back to #Oldham Mumps. ,no,Piccadilly Gardens,"[-2.2369408607482906, 53.48093365911188, -2.2369408607482906, 53.48093365911188]","['dzg', 'manchester', 'piccadilly', 'afternoon', 'service', 'head', 'back', 'oldham', 'mumps', 'http', 'co', 'xorxjtogqg']"
354480094,2022-05-03 13:20:26+00:00,500665875d4c693b,1.52E+18,en,1,0,0,0,Twitter for Android,"   What happened to the pre-elections pledges?, and that was even before the cost living went up, 
",no,"Rossington, England","[-1.098329, 53.4672465, -1.0484957, 53.486608]","['hackneyabbott', 'happened', 'pre', 'election', 'pledge', 'even', 'cost', 'living', 'went', 'http', 'co', 'pkl', 'ededoe']"
1.49E+18,2022-05-03 12:45:16+00:00,4efd6fc8c50fae33,1.52E+18,en,0,0,0,0,dlvr.it,#MetGala #Viral TV presenter steals the show at 2022 Met Gala as she's dubbed best dressed - The Mirror  ,no,"Yorkshire and The Humber, England","[-2.56475248726412, 53.3015341502953, 0.149787002205902, 54.5621550270294]","['tv', 'presenter', 'steal', 'show', 'met', 'gala', 'dubbed', 'best', 'dressed', 'mirror', 'http', 'co', 'lgj', 'zvihrv', 'http', 'co', 'wpmv', 'ed', 'kf']"
21129538,2022-05-03 12:30:29+00:00,6438e7c0ca38774f,1.52E+18,en,1,0,0,0,Twitter for Android,Still #poorly sick still testing negative though. Now have the added joy of a thumping headache and 🤢🤢🤢 I know we talk about freshers flu - is there post graduation flu?,yes,"Caerphilly, Wales","[-3.252887, 51.5627758, -3.196499, 51.5949983]","['sick', 'still', 'testing', 'negative', 'though', 'added', 'joy', 'thumping', 'headache', 'know', 'talk', 'fresher', 'flu', 'post', 'graduation', 'flu']"
58490132,2022-05-03 12:29:18+00:00,38d05a66be6d4ee1,1.52E+18,en,6,0,3,0,Twitter for iPhone,Day off quick catchup.. got a chest infection great timing.. but... I’m gonna eat &amp; chill &amp; watch some old fights.. recommend your best fight for me to watch I’m starting with the greatest  &amp;  first fight 👏🏽 ⤵️ #boxing #boxingnews ,yes,"Colchester, England","[0.845165, 51.853339, 0.9526169, 51.9240639]","['quick', 'catchup', 'got', 'chest', 'infection', 'great', 'timing', 'gon', 'na', 'eat', 'amp', 'chill', 'amp', 'watch', 'old', 'fight', 'recommend', 'best', 'fight', 'watch', 'starting', 'greatest', 'muhammadali', 'amp', 'thereallailaali', 'first', 'fight', 'boxing', 'boxingnews', 'http', 'co', 'wfetflemii']"
3044904466,2022-05-03 12:21:40+00:00,6dd4aeb802da9f28,1.52E+18,en,3,0,0,2,Twitter for iPhone,"Next Friday -  Inside the Mind of Jeffery Dahmer!

Hosted by Crime Viral founder and serial killer expert Cheish Merryweather. This is an interactive talk - so expect quizzes, polls, and a Q&amp;A session.

 ",no,"Newcastle Upon Tyne, England","[-1.6937923, 54.960055, -1.596931, 55.0240558]","['inside', 'mind', 'jeffery', 'dahmer', 'hosted', 'crime', 'viral', 'founder', 'serial', 'killer', 'expert', 'cheish', 'merryweather', 'interactive', 'talk', 'expect', 'quiz', 'poll', 'q', 'amp', 'session', 'http', 'co', 'povy', 'sbfbk', 'http', 'co', 'p', 'leevszj']"
86506756,2022-05-03 12:13:09+00:00,33e4ae38c2c9e8d7,1.52E+18,en,0,0,0,0,Twitter Web App," ""Cover a topical issue if you want to go viral"" they said....",no,"Montrose, Scotland","[-2.4881982, 56.703485, -2.4508807, 56.7345266]","['topical', 'issue', 'want', 'go', 'viral', 'said']"
179224654,2022-05-03 11:57:16+00:00,621eccadb1c0dc73,1.52E+18,en,0,0,0,0,Twitter for Android,"Waiting for the ""Rishi on the bus with pensioner"" meme to go viral again.",no,"Woking, South East","[-0.6329393, 51.283513, -0.4647322, 51.349531]","['rishi', 'bus', 'pensioner', 'meme', 'go', 'viral']"
184864846,2022-05-03 10:56:39+00:00,4a487d4c97c15987,1.52E+18,en,1,0,0,0,Twitter for iPhone, I’m full of cold/flu so can’t go! 🤒 it looks brilliant!!,yes,"Harpenden, East","[-0.408945, 51.79144, -0.319851, 51.833672]","['full', 'cold', 'flu', 'go', 'look', 'brilliant']"
8362812,2022-05-03 10:52:42+00:00,34247a6af608b3ef,1.52E+18,en,0,0,0,0,Twitter for iPad," Consider this scenario, if you will. I have adopted five elephants, which for ease of identification, I have labelled A, B, C, D and E. Four of these elephants are perfectly well, but elephant E appears to have caught an infection? With what should I treat him?",no,"Deal, England","[1.35311, 51.1935176, 1.405359, 51.238533]","['scenario', 'adopted', 'five', 'elephant', 'ease', 'identification', 'labelled', 'b', 'c', 'e', 'four', 'elephant', 'perfectly', 'well', 'elephant', 'e', 'appears', 'caught', 'infection', 'treat']"
19527336,2022-05-03 09:07:09+00:00,361de9086c9dd7f5,1.52E+18,en,0,0,0,0,Twitter for Android,"This will be interesting.  
 ",no,"Hipswell, England","[-1.732625, 54.363015, -1.694359, 54.383985]","['interesting', 'http', 'co', 'wvngxcmnjs']"
2683785009,2022-05-03 08:20:51+00:00,62a2a7f86cd9a5b4,1.52E+18,en,1,0,1,0,Twitter for Android,    This should be going viral,no,"Dundee, Scotland","[-3.07452, 56.451371, -2.8355701, 56.502533]","['watto', 'dundeeunitedfc', 'ryanedwards', 'going', 'viral']"
1.52E+18,2022-05-03 04:36:52+00:00,7ae9e2f2ff7a87cd,1.52E+18,en,0,0,1,0,Twitter for iPhone,"   Apparently - too quick. Sweden, unlike its neighbouring Nordic countries, had a very mild flu year in 2019. So comparatively more respiratory illness deaths in 2020. Overall excess death, accounting for flu, was modest. All the best. 
Data: ",no,"Edinburgh, Scotland","[-3.3285119, 55.894729, -3.077505, 55.991662]","['allisonpearson', 'apparently', 'quick', 'sweden', 'unlike', 'neighbouring', 'nordic', 'country', 'mild', 'flu', 'year', 'comparatively', 'respiratory', 'illness', 'death', 'overall', 'excess', 'death', 'accounting', 'flu', 'modest', 'best', 'data', 'http', 'co', 'lzexwxekat']"
8.38E+17,2022-05-02 21:30:10+00:00,7de31e05e99a00f8,1.52E+18,en,0,0,0,0,Twitter for Android," Soph did mention that Norovirus is going around. I've not been vomiting as much though, I'm not sure. Just hope it clears up!",yes,"Bournemouth, England","[-1.93759, 50.7095004, -1.7676241, 50.775036]","['mention', 'norovirus', 'going', 'around', 'vomiting', 'much', 'though', 'sure', 'hope', 'clear']"
1.02E+18,2022-05-02 20:39:09+00:00,1a3fd0b34e5cc504,1.52E+18,en,1,0,1,0,Twitter for iPhone,It won’t go viral tho bc it’s not their underperforming one trick pony ,no,"Urmston, England","[-2.4094209, 53.4316145, -2.25304, 53.480382]","['go', 'viral', 'tho', 'bc', 'underperforming', 'one', 'trick', 'pony', 'http', 'co', 'iixw', 'qcjjj']"
1.33E+18,2022-05-02 19:22:09+00:00,38eabeb176f29378,1.52E+18,en,0,0,0,0,Twitter for Android,"   How odd,my eldest son got fired too, from nandos for taking days off because he had the flu????",yes,"East Kilbride, Scotland","[-4.2384726, 55.7339596, -4.1344466, 55.7849667]","['ao', 'anne', 'sone', 'wagamama', 'uk', 'odd', 'eldest', 'son', 'got', 'fired', 'nandos', 'taking', 'day', 'flu']"
179224654,2022-05-02 19:20:47+00:00,621eccadb1c0dc73,1.52E+18,en,3,0,1,0,Twitter for Android, Mine never go viral so I'm spared.,no,"Woking, South East","[-0.6329393, 51.283513, -0.4647322, 51.349531]","['never', 'go', 'viral', 'spared']"
1.19E+18,2022-05-02 18:59:46+00:00,0cbfb5dccb8131b8,1.52E+18,en,2,0,2,0,Twitter for iPhone,Celebrating the bank holiday with a bout of food poisoning and a toddler with a chest infection was NOT the relaxing long weekend I had planned 🤦‍♀️,yes,"North West, England","[-3.64063699761414, 52.9471313094526, -1.90962598338825, 55.1888787527094]","['bank', 'holiday', 'bout', 'food', 'poisoning', 'toddler', 'chest', 'infection', 'relaxing', 'long', 'weekend', 'planned']"
1.12E+18,2022-05-02 18:32:27+00:00,78e9729ff12a648e,1.52E+18,en,1,0,0,0,Twitter for Android," I have an awful (non-covid) chest infection.
I have a deep, hacking cough, so I go double masked, inc N95.
I had a maskless wonder reaching over my shoulder in Tesco's while in the middle of a coughing fit. She was completely comfortable sucking up air from the side of my mask 🤷",yes,"Northern Ireland, United Kingdom","[-8.19417899950185, 54.0227179827604, -5.43284099988887, 55.3116860009633]","['awful', 'non', 'covid', 'chest', 'infection', 'deep', 'hacking', 'cough', 'go', 'double', 'masked', 'inc', 'n', 'maskless', 'wonder', 'reaching', 'shoulder', 'tesco', 'middle', 'coughing', 'fit', 'completely', 'comfortable', 'sucking', 'air', 'side', 'mask']"
1019281705,2022-05-02 18:21:29+00:00,5461b744712914a7,1.52E+18,en,3,0,0,0,Twitter for Android,"  Me too, despite sitting close to several people who tested +ve the next day and living with my symptomatic wife who had tested -ve but became +ve two days later. Maybe the initial exposure was from a small viral load that kick started my immune system. Needs investigating.",yes,"Aylesbury, England","[-0.858287, 51.792766, -0.772721, 51.8385752]","['marciniak', 'despite', 'sitting', 'close', 'several', 'people', 'tested', 'next', 'day', 'living', 'symptomatic', 'wife', 'tested', 'became', 'two', 'day', 'later', 'maybe', 'initial', 'exposure', 'small', 'viral', 'load', 'kick', 'started', 'immune', 'system', 'need', 'investigating']"
1203564326,2022-05-02 18:20:39+00:00,0a64b6d13ed67000,1.52E+18,en,310,5,7,31,Twitter for iPhone,So good to see the birds out after the bird flu restrictions in most areas of the UK lifted. Cuthbert &amp; Pika-Boo loved their run #cuthbertthegoose #pikaboothegoose  ,no,Caen Hill Countryside Centre,"[-2.033883, 51.349011, -2.033883, 51.349011]","['see', 'bird', 'bird', 'flu', 'restriction', 'area', 'uk', 'lifted', 'cuthbert', 'amp', 'pika', 'boo', 'loved', 'run', 'cuthbertthegoose', 'pikaboothegoose', 'caro', 'painter', 'http', 'co', 'dbfhs', 'eyg']"
3636505222,2022-05-02 18:04:46+00:00,1b676cd4b8a8684a,1.52E+18,en,3,0,0,0,Twitter for Android,The fact that I've been awake for all of 4 hours out of the last 48 is quite something. This cold / flu bug is not my friend.,yes,"Southampton, England","[-1.476463, 50.883056, -1.3164712, 50.959599]","['awake', 'hour', 'last', 'quite', 'something', 'cold', 'flu', 'bug', 'friend']"
3402654346,2022-05-02 17:48:25+00:00,097a812e51e47e77,1.52E+18,en,1,0,1,0,Twitter for iPhone, But eggs in mayonnaise in warm cupboard = salmonella 😳,no,"Arborfield Garrison, England","[-0.9080669, 51.377455, -0.8849325, 51.397791]","['egg', 'mayonnaise', 'warm', 'cupboard', 'salmonella']"
154163998,2022-05-02 17:48:20+00:00,237eaa7b47eee518,1.52E+18,en,2,0,0,0,Twitter for iPhone,This makes me want to throw up politicians have given away our country I’ve moved out but this speeds like a virus ,no,"Northiam, England","[0.593297, 50.987783, 0.6186057, 51.0099757]","['want', 'throw', 'politician', 'given', 'away', 'country', 'moved', 'speed', 'like', 'virus', 'http', 'co', 'mxdw', 'ernaw']"
20904490,2022-05-02 17:35:51+00:00,5de8cffc145c486b,1.52E+18,en,2,0,0,0,Twitter for iPhone,"  I actually saw a tweet after the dress code went viral that said the person had met a bunch of British royalty and had no issue. I mean, they’re two very different cultures with very different values.",no,"Camden Town, London","[-0.213503, 51.512805, -0.105303, 51.572068]","['matter', 'actually', 'saw', 'tweet', 'dress', 'code', 'went', 'viral', 'said', 'person', 'met', 'bunch', 'british', 'royalty', 'issue', 'mean', 'two', 'different', 'culture', 'different', 'value']"
325736094,2022-05-02 17:29:54+00:00,7d7bdec12d2549d4,1.52E+18,en,8,0,1,0,Twitter for iPhone,My mushy peas are going viral. A couple of the comments are positive…😂 #NottsCounty #COYP #Footyscran #scran ,no,"Nottingham, England","[-1.2501363, 52.921473, -1.094396, 53.017965]","['pea', 'going', 'viral', 'couple', 'comment', 'positive', 'nottscounty', 'coyp', 'footyscran', 'scran', 'http', 'co', 'r', 'b', 'csdd']"
65476918,2022-05-02 17:06:28+00:00,20548cd375c9c081,1.52E+18,en,0,0,2,0,Twitter for iPhone,"#geographyteacher …. I’ve been feeling I’ll all weekend, sleeping badly, viral tonsillitis according to 111. Was ill second week of Easter hols too with -ve flu/Rona symptoms.  Want to be in work helping A Level prep tomorrow….what would you do?",yes,"Hereford, England","[-2.754906, 52.032905, -2.6713992, 52.0828325]","['feeling', 'weekend', 'sleeping', 'badly', 'viral', 'tonsillitis', 'according', 'ill', 'second', 'week', 'easter', 'hols', 'flu', 'rona', 'symptom', 'want', 'work', 'helping', 'level', 'prep', 'tomorrow', 'would']"
325483555,2022-05-02 17:01:04+00:00,00fd3b1ffb89eb31,1.52E+18,en,1,0,0,2,Twitter for Android,"#PintofScience is a festival held worldwide sharing #science with the general public in fun and informal settings (the pub!), and it's the 2nd time it's being held in #Salisbury. There will be 17 talks about a variety of topics from virus hunting to forensics and forest bathing! ",no,"Salisbury, England","[-1.838006, 51.050942, -1.765956, 51.093695]","['festival', 'held', 'worldwide', 'sharing', 'science', 'general', 'public', 'fun', 'informal', 'setting', 'pub', 'nd', 'time', 'held', 'salisbury', 'talk', 'variety', 'topic', 'virus', 'hunting', 'forensics', 'forest', 'bathing', 'http', 'co', 'ojs', 'obhnii']"
2316856693,2022-05-02 16:41:55+00:00,5c6453db6560163a,1.52E+18,en,36,0,1,0,Twitter for Android,"A trending #oldandugly seems to be going viral. 
56 probably the hardest 6 months of my life due to illness; but guess what? I still get up, dress up and show up. Taking 1 day at a time and trying my damm best ❤️ ",no,"Stoke-on-Trent, England","[-2.226804, 52.9489413, -2.081221, 53.089852]","['oldandugly', 'seems', 'going', 'viral', 'probably', 'hardest', 'month', 'life', 'due', 'illness', 'guess', 'still', 'get', 'dress', 'show', 'taking', 'day', 'time', 'trying', 'damm', 'best', 'http', 'co', 'kum', 'ftd']"
19822832,2022-05-02 16:27:20+00:00,7fb4198323f50ed3,1.52E+18,en,0,0,1,0,Twitter for Android,Getting good at being a band requires hiring a room where you can turn the guitar up high enough to match the volume of the drums and this is very expensive. Getting good at being a viral solo artist mainly involves stuff you have in your bedroom already,no,"Lewes, England","[-0.016438, 50.860155, 0.0283583, 50.886605]","['band', 'requires', 'hiring', 'room', 'turn', 'guitar', 'high', 'enough', 'match', 'volume', 'drum', 'expensive', 'getting', 'good', 'viral', 'solo', 'artist', 'mainly', 'involves', 'stuff', 'bedroom', 'already']"
19822832,2022-05-02 16:27:19+00:00,7fb4198323f50ed3,1.52E+18,en,2,0,1,0,Twitter for Android,"I think mainly its because record companies don't develop artists anymore, they just wait for people to have a viral hit on their own and then buy them to resell while taking a rake ",no,"Lewes, England","[-0.016438, 50.860155, 0.0283583, 50.886605]","['mainly', 'record', 'company', 'develop', 'artist', 'anymore', 'wait', 'people', 'viral', 'hit', 'buy', 'resell', 'taking', 'rake', 'http', 'co', 'wuupuoyxmn']"
1.48E+18,2022-05-02 16:17:45+00:00,3d251d43bb82e514,1.52E+18,en,7,0,0,0,Twitter for iPhone,Run that up just one of many styles I’m showing you lot this year 🇬🇧  #rap #hiphop #Upcomingrapper #upcoming #viral #rapper #songwriter #freestyle #oneofakind #underground ,no,"Walsall, England","[-2.068054, 52.551586, -1.930464, 52.640933]","['one', 'many', 'style', 'showing', 'lot', 'year', 'rap', 'hiphop', 'upcomingrapper', 'upcoming', 'viral', 'rapper', 'songwriter', 'freestyle', 'oneofakind', 'underground', 'http', 'co', 'uvvdvdausq']"
884344352,2022-05-02 14:46:32+00:00,13fca037125aec34,1.52E+18,en,6,0,2,3,Twitter for Android,"       He has been a very good boy. This is a facebook link to Quarry Vets when he also had a flea infection. His fur has almost grown back &amp; then his ears had tp be attended to for cancer.🐾😻
",no,"Shrewsbury, England","[-2.814317, 52.683871, -2.709902, 52.7465945]","['belviderecats', 'marglloyd', 'purrfectuk', 'keliza', 'eleanore', 'good', 'boy', 'facebook', 'link', 'quarry', 'vet', 'also', 'flea', 'infection', 'fur', 'almost', 'grown', 'back', 'amp', 'ear', 'tp', 'attended', 'cancer', 'http', 'co', 'fzrkkwvjxz']"
1.20E+18,2022-05-02 14:04:21+00:00,315b740b108481f6,1.52E+18,en,8,0,2,0,Twitter for iPhone, Watch  retweet this and it go viral,no,"Manchester, England","[-2.319934, 53.343623, -2.147026, 53.5702824]","['pakisrights', 'retweet', 'go', 'viral']"
1.07E+18,2022-05-02 13:53:20+00:00,2d284af2398c0eb9,1.52E+18,en,2,0,1,0,Twitter for iPhone,  Apparently so. Getting messages all over saying it’s gone viral on FB.  I’m not on there so haven’t seen. I was just sitting bored and literally took 2 minutes to think of 🤦‍♂️🤣,no,"Blyth, England","[-1.5584784, 55.102424, -1.4971548, 55.136788]","['brunoog', 'apparently', 'getting', 'message', 'saying', 'gone', 'viral', 'fb', 'seen', 'sitting', 'bored', 'literally', 'took', 'minute', 'think']"
408806482,2022-05-02 12:43:44+00:00,7734d65039233b0f,1.52E+18,en,2,0,1,0,Twitter for Android,This flu that's going about is mad at the minute ears ringing head feels as big as Harry Maguires been like this since Wednesday.. abdy at DDE away be fucked next couple days as its defo going about 🙃 😫,yes,"Carnoustie, Scotland","[-2.7644846, 56.494521, -2.6932106, 56.512775]","['going', 'mad', 'minute', 'ear', 'ringing', 'head', 'feel', 'big', 'harry', 'maguires', 'like', 'since', 'wednesday', 'abdy', 'dde', 'away', 'fucked', 'next', 'couple', 'day', 'defo', 'going']"
367736096,2022-05-02 12:29:52+00:00,60c2c70c73f52a2c,1.52E+18,en,0,0,0,0,Twitter for iPhone,"    my nephew and I very much enjoyed this exhibition - perfect bank holiday so far, thank you! Xx ",no,"Galashiels, Scotland","[-2.8425051, 55.6012069, -2.763604, 55.629529]","['perry', 'alan', 'measles', 'greattapestrysc', 'nephew', 'much', 'enjoyed', 'exhibition', 'perfect', 'bank', 'holiday', 'far', 'thank', 'xx', 'http', 'co', 'zlsp', 'srwiw']"
7.83E+17,2022-05-02 12:18:46+00:00,695b360b8171c433,1.52E+18,en,0,0,1,0,Twitter for iPhone, You wanna go viral on TikTok? Go find her and “advise” her,no,"Stratford, London","[-0.0194808, 51.525469, 0.0694732, 51.564174]","['wan', 'na', 'go', 'viral', 'tiktok', 'go', 'find', 'advise']"
7.10E+17,2022-05-02 11:47:41+00:00,2803414c50fc69fd,1.52E+18,en,1,0,0,0,Twitter for iPhone,"My poor hubby has covid. And selfishly I’m fearing for my life, if I get this virus again, what will it do to me?! Nearly 2 years living with horrific LC, life completely changed! 😢 #COVID19 #LongCovid",yes,"Chapelhall, Scotland","[-3.9605805, 55.834366, -3.9358542, 55.8512674]","['hubby', 'covid', 'selfishly', 'fearing', 'life', 'get', 'virus', 'nearly', 'year', 'living', 'horrific', 'lc', 'life', 'completely', 'changed', 'covid', 'longcovid']"
1.23E+18,2022-05-02 11:08:36+00:00,28679b23ed15b380,1.52E+18,en,7,0,8,1,Twitter for Android,Don't know whether I have norovirus or covid but I have 8 of these and I feel like 💩 ,yes,"Belfast, Northern Ireland","[-6.0361161, 54.543241, -5.8207101, 54.6484968]","['know', 'whether', 'norovirus', 'covid', 'feel', 'like', 'http', 'co', 'gavvmgpuwy']"
3427778446,2022-05-02 11:01:50+00:00,3dc7b71f520e2d15,1.52E+18,en,1,0,1,0,Twitter for Android, Yes it was wjnter time i had a Norovirus (winter vomiting bug) first then had a burst stomach ulcer so was in hospital for a week was told to give up smoking and drinking well i cut out the smoking but drinking as well was going a bit far especially  with Christmas coming up lol,yes,"Eastbourne, England","[0.244138, 50.750758, 0.3280998, 50.8132927]","['wjnter', 'time', 'norovirus', 'winter', 'vomiting', 'bug', 'first', 'burst', 'stomach', 'ulcer', 'hospital', 'week', 'told', 'give', 'smoking', 'drinking', 'well', 'cut', 'smoking', 'drinking', 'well', 'going', 'bit', 'far', 'especially', 'christmas', 'coming', 'lol']"
365429827,2022-05-02 10:59:50+00:00,7f1091d90872b83b,1.52E+18,en,1,0,0,0,Twitter for iPhone, There is so many colds / flu viruses about and they all seem to have roughly the same symptoms! 😂glad you’re ok though.,no,"Aldershot, England","[-0.7859488, 51.230624, -0.729341, 51.2692781]","['many', 'cold', 'flu', 'virus', 'seem', 'roughly', 'symptom', 'glad', 'ok', 'though']"
1.34E+18,2022-05-02 10:51:18+00:00,01fac15539ff6509,1.52E+18,en,4,0,0,0,Twitter for iPhone,Wooyoung waving at me at the Ateez soundcheck ✨❤️ #ateez #ATEEZinLondon #ATEEZinEUROPE #wooyoung #choisan #seonghwa #ateezsoundcheck #viral ,no,"Crawley, South East","[-0.236912, 51.088048, -0.136753, 51.167405]","['ateez', 'soundcheck', 'ateez', 'ateezinlondon', 'ateezineurope', 'wooyoung', 'choisan', 'seonghwa', 'ateezsoundcheck', 'viral', 'http', 'co', 'jxlvnhg', 'mw']"
21811231,2022-05-02 10:09:40+00:00,0cbfb5dccb8131b8,1.52E+18,en,1,0,1,0,Twitter for Android,  Same here. Caught a virus in 1999 and lost part of my hearing in both ears.,no,"North West, England","[-3.64063699761414, 52.9471313094526, -1.90962598338825, 55.1888787527094]","['caught', 'virus', 'lost', 'part', 'hearing', 'ear']"
21811231,2022-05-02 10:06:21+00:00,0cbfb5dccb8131b8,1.52E+18,en,1,0,0,0,Twitter for Android,   I lost a lot of my hearing after catching a virus in 1999 age 28. The virus killed the nerves in my inner ear. Viruses have long term and permanent impacts.,no,"North West, England","[-3.64063699761414, 52.9471313094526, -1.90962598338825, 55.1888787527094]","['slav', 'metalurges', 'lost', 'lot', 'hearing', 'catching', 'virus', 'age', 'virus', 'killed', 'nerve', 'inner', 'ear', 'virus', 'long', 'term', 'permanent', 'impact']"
7.26E+17,2022-05-02 10:01:52+00:00,0b30aadf406d13cc,1.52E+18,en,0,0,0,0,Twitter for Android," Gates and his mate Fauci are the worst virus that happened to us,luckily people are getting more and more aware and naturally immune to their bull sh** narrative.",no,"Hounslow, London","[-0.457966, 51.420633, -0.243419, 51.502851]","['gate', 'mate', 'fauci', 'worst', 'virus', 'happened', 'u', 'luckily', 'people', 'getting', 'aware', 'naturally', 'immune', 'bull', 'sh', 'narrative']"
3377000397,2022-05-02 09:10:49+00:00,54becdbcdcb2c454,1.52E+18,en,0,0,0,0,Twitter for Android,"When asymptomatics get ill
they claim that they don't need a pill.
They ramble round us
spreading virus
whilst doctors allow them to kill. ",no,"Creech Saint Michael, England","[-3.044284, 51.0213923, -3.031206, 51.034046]","['get', 'ill', 'claim', 'need', 'pill', 'ramble', 'round', 'u', 'spreading', 'virus', 'whilst', 'doctor', 'allow', 'kill', 'http', 'co', 'xungo', 'jrx']"
167586010,2022-05-02 08:20:04+00:00,15d90627b230db4d,1.52E+18,en,1,0,1,0,Tweetbot for iΟS, You not heard of cat flu ?,no,"Wallasey, England","[-3.0788886, 53.4040483, -3.014459, 53.443087]","['heard', 'cat', 'flu']"
1.49E+18,2022-05-02 07:47:25+00:00,5629b357e3e6a16d,1.52E+18,en,0,0,0,0,Twitter for Android,Can yourself check Roblox    for virus     Checking Roblox  for computer testing virus in the game ,no,"Lymm, England","[-2.49759, 53.37329, -2.4492601, 53.390774]","['check', 'roblox', 'insideroblox', 'roblox', 'robloxespanol', 'virus', 'lookout', 'checking', 'roblox', 'computer', 'testing', 'virus', 'game', 'googleplay']"
1.16E+18,2022-05-02 07:07:35+00:00,7aeb72d9e8a1c889,1.52E+18,en,1,0,0,0,Twitter for Android, He couldn't even fix a virus in Windows !!,no,"Plymouth, England","[-4.2037009, 50.3602507, -4.082159, 50.444179]","['even', 'fix', 'virus', 'window']"
1.16E+18,2022-05-02 07:03:10+00:00,7aeb72d9e8a1c889,1.52E+18,en,0,0,0,0,Twitter for Android, This coming from a man that couldn't even Fix a virus in his own Windows program,no,"Plymouth, England","[-4.2037009, 50.3602507, -4.082159, 50.444179]","['coming', 'man', 'even', 'fix', 'virus', 'window', 'program']"
4127346015,2022-05-02 05:40:28+00:00,2e2a04d501143fa5,1.52E+18,en,0,0,2,0,Twitter for Android, Had a bit of an ulcerative colitis flare up and stomach infection...went in last Friday come out Wednesday...,yes,"Saffron Walden, East","[0.228622, 52.00733, 0.266267, 52.0343322]","['bit', 'ulcerative', 'colitis', 'flare', 'stomach', 'infection', 'went', 'last', 'friday', 'come', 'wednesday']"
154545301,2022-05-02 02:57:03+00:00,62a2a7f86cd9a5b4,1.52E+18,en,6,0,1,4,Twitter for Android,"NOT NOW, BIRD FLU. ",yes,"Dundee, Scotland","[-3.07452, 56.451371, -2.8355701, 56.502533]","['bird', 'flu', 'http', 'co', 'watnbmhy', 'l']"
9.95E+17,2022-05-01 22:43:10+00:00,7f55e839e1715da2,1.52E+18,en,1,0,0,0,Twitter for Android,Lol it seems like I've got fucking rabies today no fuckers talk to me ,no,"Camberwell, London","[-0.1114755, 51.4194247, -0.0297308, 51.509947]","['seems', 'like', 'got', 'fucking', 'rabies', 'today', 'fucker', 'talk', 'http', 'co', 'eregxasaa']"
281991029,2022-05-01 22:31:25+00:00,52c03830a78ea166,1.52E+18,en,0,0,0,0,Instagram,"""Finally! How to get an A* in GCSE Math’s without working too hard"" 
#mathproblemsolving #mathsonlinetutor #mathsjokes #mathtutoronline #mathshelp #mathshelponline #mathshelpneeded #share #foryoupage #foryou #fyp #viral ",no,"Peterlee, England","[-1.3754796, 54.7438562, -1.3008856, 54.7757431]","['get', 'gcse', 'math', 'without', 'working', 'hard', 'mathproblemsolving', 'mathsonlinetutor', 'mathsjokes', 'mathtutoronline', 'mathshelp', 'mathshelponline', 'mathshelpneeded', 'share', 'foryoupage', 'foryou', 'fyp', 'viral', 'http', 'co', 'gckvlhttt']"
533781630,2022-05-01 21:05:01+00:00,2fa8726fdf24a4ad,1.52E+18,en,0,0,0,0,Twitter for iPhone,Don’t delete your TikTok videos you never know when they’re gonna go viral last night I had 1 view! This morning I woke up and I’ve got 2! ,no,"Northaw, East","[-0.1537749, 51.7001281, -0.1398501, 51.7074639]","['delete', 'tiktok', 'video', 'never', 'know', 'gon', 'na', 'go', 'viral', 'last', 'night', 'view', 'morning', 'woke', 'got', 'http', 'co', 'nhqkjxfnep']"
1.05E+18,2022-05-01 20:19:11+00:00,55485f68a3057620,1.52E+18,en,5,0,0,0,Twitter for Android,So many of my tweets have gone viral this weekend it's unreal,no,"Solihull, England","[-1.869112, 52.381169, -1.7058792, 52.513283]","['tweet', 'gone', 'viral', 'weekend', 'unreal']"
